053.24,+65.00,348.8461,75.0608
053.24,-65.00,69.3509,-44.1742
054.35,+15.00,47.6322,33.3455
054.35,-15.00,55.6307,4.2876
054.45,+50.00,25.1057,65.6247
054.45,-50.00,64.5288,-29.6567
055.00,+00.00,52.6497,19.0165
055.85,+10.00,50.8328,28.9143
055.85,-10.00,55.9079,9.4893
056.66,+55.00,19.8516,70.4190
056.66,-55.00,67.6184,-34.1213
057.59,+80.00,289.8919,74.1240
057.59,-80.00,79.9696,-57.6967
057.72,+05.00,54.2141,24.5182
057.72,-05.00,56.6173,14.7769
057.74,+30.00,45.6536,48.5933
057.74,-30.00,62.0347,-9.6395
057.93,+25.00,48.1078,43.8864
057.93,-25.00,61.1263,-4.7184
057.99,+35.00,43.2929,53.3728
057.99,-35.00,63.3537,-14.4750
058.48,+70.00,329.2714,77.9927
058.48,-70.00,74.4183,-48.2606
058.53,+20.00,50.6967,39.2426
058.53,-20.00,60.6214,0.2871
058.74,+40.00,40.9677,58.2369
058.74,-40.00,65.1053,-19.2239
059.53,+15.00,53.4541,34.6538
059.53,-15.00,60.5281,5.3761
060.00,+00.00,57.8187,20.1504
060.00,+60.00,11.9248,75.1960
060.00,-60.00,71.3745,-38.4858
060.10,+45.00,38.5810,63.2019
060.10,-45.00,67.3281,-23.8858
060.93,+10.00,56.4117,30.1119
060.93,-10.00,60.8703,10.5476
062.23,+50.00,35.9377,68.2899
062.23,-50.00,70.0816,-28.4634
062.74,+05.00,59.6016,25.6081
062.74,-05.00,61.6912,15.8003
063.44,+25.00,54.8613,45.2528
063.44,-25.00,66.0432,-3.7424
063.51,+30.00,52.9787,50.0902
063.51,-30.00,66.9989,-8.6516
063.85,+20.00,57.0062,40.4909
063.85,-20.00,65.5290,1.2453
064.09,+35.00,51.3684,55.0183
064.09,-35.00,68.4033,-13.4830
064.70,+15.00,59.4150,35.7920
064.70,-15.00,65.4656,6.3108
065.00,+00.00,63.0582,21.1314
065.07,+65.00,357.1426,79.7260
065.07,-65.00,75.9560,-42.7715
065.27,+40.00,50.0572,60.0563
065.27,-40.00,70.2805,-18.2387
065.38,+55.00,32.5562,73.5304
065.38,-55.00,73.4522,-32.9662
066.00,+10.00,62.0979,31.1442
066.00,-10.00,65.8799,11.4525
067.18,+45.00,49.1025,65.2309
067.18,-45.00,72.6733,-22.9241
067.61,+75.00,300.9057,78.9361
067.61,-75.00,80.7285,-52.2814
067.76,+05.00,65.0720,26.5349
067.76,-05.00,66.8201,16.6673
068.96,+25.00,61.8462,46.4041
068.96,-25.00,70.9863,-2.9388
069.17,+20.00,63.4865,41.5412
069.17,-20.00,70.4677,2.0381
069.28,+30.00,60.6256,51.3476
069.28,-30.00,71.9849,-7.8473
069.88,+15.00,65.5041,36.7440
069.88,-15.00,70.4394,7.0835
070.00,+00.00,68.3615,21.9494
070.00,+60.00,26.8552,78.9490
070.00,-60.00,77.5653,-37.4211
070.01,+50.00,48.6246,70.5806
070.01,-50.00,75.6480,-27.5520
070.19,+35.00,59.9075,56.3887
070.19,-35.00,73.4710,-12.6902
071.08,+10.00,67.8810,31.9979
071.08,-10.00,70.9316,12.1956
071.80,+40.00,59.8498,61.5475
071.80,-40.00,75.4708,-17.4744
072.00,+85.00,274.8077,71.2558
072.00,-85.00,86.7364,-61.7655
072.78,+05.00,70.6158,27.2877
072.78,-05.00,71.9975,17.3694
073.10,+70.00,323.5155,82.8945
073.10,-70.00,81.6065,-47.0528
074.10,+55.00,48.9151,76.1630
074.10,-55.00,79.3018,-32.1498
074.25,+45.00,60.7720,66.8478
074.25,-45.00,78.0316,-22.2131
074.48,+25.00,69.0381,47.3161
074.48,-25.00,75.9521,-2.3145
074.49,+20.00,70.1177,42.3748
074.49,-20.00,75.4330,2.6585
075.00,+00.00,73.7196,22.5955
075.06,+15.00,71.7046,37.4950
075.06,+30.00,68.5631,52.3329
075.06,-15.00,75.4443,7.6874
075.06,-30.00,76.9898,-7.2332
076.16,+10.00,73.7467,32.6615
076.16,-10.00,76.0188,12.7699
076.30,+35.00,68.8685,57.4384
076.30,-35.00,78.5543,-12.1035
076.90,+65.00,10.1508,84.4164
076.90,-65.00,82.6073,-41.8965
077.79,+50.00,63.4101,72.3131
077.79,-50.00,81.2264,-26.9320
077.80,+05.00,76.2202,27.8574
077.80,-05.00,77.2146,17.8993
078.32,+40.00,70.2848,62.6425
078.32,-40.00,80.6739,-16.9380
079.81,+20.00,76.8708,42.9761
079.81,-20.00,80.4195,3.1011
079.99,+25.00,76.3983,47.9680
079.99,-25.00,80.9357,-1.8750
080.00,+00.00,79.1212,23.0624
080.00,+60.00,51.0177,82.0669
080.00,-60.00,83.7770,-36.7765
080.23,+15.00,77.9938,38.0331
080.23,-15.00,80.4735,8.1169
080.83,+30.00,76.7355,53.0178
080.83,-30.00,82.0094,-6.8147
081.23,+10.00,79.6764,33.1257
081.23,-10.00,81.1333,13.1699
081.32,+45.00,73.4862,67.9422
081.32,-45.00,83.4001,-21.7594
082.40,+35.00,78.1639,58.1275
082.40,-35.00,83.6492,-11.7281
082.81,+55.00,69.9189,77.9376
082.81,-55.00,85.1633,-31.6813
082.82,+05.00,81.8697,28.2367
082.82,-05.00,82.4613,18.2515
084.85,+40.00,81.2050,63.2822
084.85,-40.00,85.8857,-16.6342
085.00,+00.00,84.5529,23.3448
085.13,+20.00,83.7089,43.3331
085.13,-20.00,85.4204,3.3620
085.41,+15.00,84.3439,38.3492
